person_id,display_last_comma_first,display_first_last,rosterstatus,from_year,to_year,playercode,team_id,team_city,team_name,team_abbreviation,team_code,games_played_flag,name,lower_name
1628021,"Nwaba, David",David Nwaba,FALSE,2016,2018,david_nwaba,0,,,,,Y,David Nwaba,david nwaba
764,"Robinson, David",David Robinson,FALSE,1989,2002,david_robinson,0,,,,,Y,David Robinson,david robinson
204065,"Stockton, David",David Stockton,FALSE,2014,2017,david_stockton,0,,,,,Y,David Stockton,david stockton
2128,"Vanterpool, David",David Vanterpool,FALSE,2000,2000,david_vanterpool,0,,,,,Y,David Vanterpool,david vanterpool
710,"Vaughn, David",David Vaughn,FALSE,1995,1998,david_vaughn,0,,,,,Y,David Vaughn,david vaughn
204033,"Wear, David",David Wear,FALSE,2014,2014,david_wear,0,,,,,Y,David Wear,david wear
133,"Wesley, David",David Wesley,FALSE,1993,2006,david_wesley,0,,,,,Y,David Wesley,david wesley
2561,"West, David",David West,TRUE,2003,2017,david_west,1610612759,San Antonio,Spurs,SAS,spurs,Y,David West,david west
766,"Wingate, David",David Wingate,FALSE,1986,2000,david_wingate,0,,,,,Y,David Wingate,david wingate
116,"Wood, David",David Wood,FALSE,1988,1996,david_wood,0,,,,,Y,David Wood,david wood
202722,"Bertans, Davis",Davis Bertans,FALSE,2016,2018,davis_bertans,0,,,,,Y,Davis Bertans,davis bertans
1628432,"Reed, Davon",Davon Reed,FALSE,2017,2018,davon_reed,0,,,,,Y,Davon Reed,davon reed
1628368,"Fox, De'Aaron",De'Aaron Fox,FALSE,2017,2018,de'aaron_fox,0,,,,,Y,De'Aaron Fox,de'aaron fox
1629001,"Melton, De'Anthony",De'Anthony Melton,FALSE,2018,2018,deanthony_melton,0,,,,,Y,De'Anthony Melton,de'anthony melton
1051,"Garrett, Dean",Dean Garrett,FALSE,1996,2001,dean_garrett,0,,,,,Y,Dean Garrett,dean garrett
2352,"Oliver, Dean",Dean Oliver,FALSE,2001,2002,dean_oliver,0,,,,,Y,Dean Oliver,dean oliver
1629028,"Ayton, Deandre",Deandre Ayton,FALSE,2018,2018,deandre_ayton,0,,,,,Y,Deandre Ayton,deandre ayton
201599,"Jordan, DeAndre",DeAndre Jordan,TRUE,2008,2018,deandre_jordan,1610612746,LA,Clippers,LAC,clippers,Y,DeAndre Jordan,deandre jordan
202732,"Liggins, DeAndre",DeAndre Liggins,FALSE,2011,2017,deandre_liggins,0,,,,,Y,DeAndre Liggins,deandre liggins
1627761,"Bembry, DeAndre'",DeAndre' Bembry,FALSE,2016,2018,deandre'_bembry,0,,,,,Y,DeAndre' Bembry,deandre' bembry
2000,"Willoughby, Dedric",Dedric Willoughby,FALSE,1999,1999,dedric_willoughby,0,,,,,Y,Dedric Willoughby,dedric willoughby
200793,"Brown, Dee",Dee Brown,FALSE,2006,2008,dee_brown,0,,,,,Y,Dee Brown 200793,dee brown 200793
244,"Brown, Dee",Dee Brown,FALSE,1990,2001,dee_brown,0,,,,,Y,Dee Brown 244,dee brown 244
1627749,"Murray, Dejounte",Dejounte Murray,FALSE,2016,2018,dejounte_murray,0,,,,,Y,Dejounte Murray,dejounte murray
201971,"Blair, DeJuan",DeJuan Blair,FALSE,2009,2015,dejuan_blair,0,,,,,Y,DeJuan Blair,dejuan blair
1545,"Wheat, DeJuan",DeJuan Wheat,FALSE,1997,1998,dejuan_wheat,0,,,,,Y,DeJuan Wheat,dejuan wheat
209,"Curry, Dell",Dell Curry,FALSE,1986,2001,dell_curry,0,,,,,Y,Dell Curry,dell curry
725,"Demps, Dell",Dell Demps,FALSE,1993,1996,dell_demps,0,,,,,Y,Dell Demps,dell demps
1626153,"Wright, Delon",Delon Wright,TRUE,2015,2018,delon_wright,1610612761,Toronto,Raptors,TOR,raptors,Y,Delon Wright,delon wright
2753,"West, Delonte",Delonte West,FALSE,2004,2011,delonte_west,0,,,,,Y,Delonte West,delonte west
201942,"DeRozan, DeMar",DeMar DeRozan,TRUE,2009,2018,demar_derozan,1610612761,Toronto,Raptors,TOR,raptors,Y,DeMar DeRozan,demar derozan
1746,"Johnson, DeMarco",DeMarco Johnson,FALSE,1999,1999,demarco_johnson,0,,,,,Y,DeMarco Johnson,demarco johnson
202326,"Cousins, DeMarcus",DeMarcus Cousins,TRUE,2010,2018,demarcus_cousins,1610612758,Sacramento,Kings,SAC,kings,Y,DeMarcus Cousins,demarcus cousins
201634,"Nelson, DeMarcus",DeMarcus Nelson,FALSE,2008,2008,demarcus_nelson,0,,,,,Y,DeMarcus Nelson,demarcus nelson
201960,"Carroll, DeMarre",DeMarre Carroll,TRUE,2009,2018,demarre_carroll,1610612761,Toronto,Raptors,TOR,raptors,Y,DeMarre Carroll,demarre carroll
201193,"Nichols, Demetris",Demetris Nichols,FALSE,2007,2008,demetris_nichols,0,,,,,Y,Demetris Nichols,demetris nichols
1627743,"Jackson, Demetrius",Demetrius Jackson,FALSE,2016,2018,demetrius_jackson,0,,,,,Y,Demetrius Jackson,demetrius jackson
1629061,"Adel, Deng",Deng Adel,FALSE,2018,2018,deng_adel,0,,,,,Y,Deng Adel,deng adel
101184,"Gai, Deng",Deng Gai,FALSE,2005,2005,deng_gai,0,,,,,Y,Deng Gai,deng gai
202862,"Horner, Dennis",Dennis Horner,FALSE,2011,2011,dennis_horner,0,,,,,Y,Dennis Horner,dennis horner
23,"Rodman, Dennis",Dennis Rodman,FALSE,1986,1999,dennis_rodman,0,,,,,Y,Dennis Rodman,dennis rodman
203471,"Schroder, Dennis",Dennis Schroder,TRUE,2013,2018,dennis_schroder,1610612737,Atlanta,Hawks,ATL,hawks,Y,Dennis Schroder,dennis schroder
192,"Scott, Dennis",Dennis Scott,FALSE,1990,1999,dennis_scott,0,,,,,Y,Dennis Scott,dennis scott
1628372,"Smith Jr., Dennis",Dennis Smith Jr.,FALSE,2017,2018,dennis_smith jr.,0,,,,,Y,Dennis Smith Jr.,dennis smith jr.
1627756,"Valentine, Denzel",Denzel Valentine,FALSE,2016,2018,denzel_valentine,0,,,,,Y,Denzel Valentine,denzel valentine
1629126,"Burton, Deonte",Deonte Burton,FALSE,2018,2018,deonte_burton,0,,,,,Y,Deonte Burton,deonte burton
203199,"Jones, DeQuan",DeQuan Jones,FALSE,2012,2012,dequan_jones,0,,,,,Y,DeQuan Jones,dequan jones
1507,"Anderson, Derek",Derek Anderson,FALSE,1997,2007,derek_anderson,0,,,,,Y,Derek Anderson,derek anderson
965,"Fisher, Derek",Derek Fisher,FALSE,1996,2013,derek_fisher,0,,,,,Y,Derek Fisher,derek fisher
1575,"Grimm, Derek",Derek Grimm,FALSE,1997,1997,derek_grimm,0,,,,,Y,Derek Grimm,derek grimm
157,"Harper, Derek",Derek Harper,FALSE,1983,1998,derek_harper,0,,,,,Y,Derek Harper,derek harper
1967,"Hood, Derek",Derek Hood,FALSE,1999,2002,derek_hood,0,,,,,Y,Derek Hood,derek hood
400,"Strong, Derek",Derek Strong,FALSE,1991,2000,derek_strong,0,,,,,Y,Derek Strong,derek strong
2035,"Johnson, DerMarr",DerMarr Johnson,FALSE,2000,2007,dermarr_johnson,0,,,,,Y,DerMarr Johnson,dermarr johnson
101114,"Williams, Deron",Deron Williams,TRUE,2005,2016,deron_williams,1610612742,Dallas,Mavericks,DAL,mavericks,Y,Deron Williams,deron williams
308,"Alston, Derrick",Derrick Alston,FALSE,1994,1996,derrick_alston,0,,,,,Y,Derrick Alston,derrick alston
201974,"Brown, Derrick",Derrick Brown,FALSE,2009,2011,derrick_brown,0,,,,,Y,Derrick Brown,derrick brown
201182,"Byars, Derrick",Derrick Byars,FALSE,2011,2011,derrick_byars,0,,,,,Y,Derrick Byars,derrick byars
202382,"Caracter, Derrick",Derrick Caracter,FALSE,2010,2010,derrick_caracter,0,,,,,Y,Derrick Caracter,derrick caracter
934,"Coleman, Derrick",Derrick Coleman,FALSE,1990,2004,derrick_coleman,0,,,,,Y,Derrick Coleman,derrick coleman
1760,"Dial, Derrick",Derrick Dial,FALSE,1999,2003,derrick_dial,0,,,,,Y,Derrick Dial,derrick dial
202324,"Favors, Derrick",Derrick Favors,TRUE,2010,2018,derrick_favors,1610612762,Utah,Jazz,UTA,jazz,Y,Derrick Favors,derrick favors
1627884,"Jones Jr., Derrick",Derrick Jones Jr.,FALSE,2016,2018,derrick_jones jr.,0,,,,,Y,Derrick Jones Jr.,derrick jones jr.
365,"McKey, Derrick",Derrick McKey,FALSE,1987,2001,derrick_mckey,0,,,,,Y,Derrick McKey,derrick mckey
201565,"Rose, Derrick",Derrick Rose,TRUE,2008,2018,derrick_rose,1610612741,Chicago,Bulls,CHI,bulls,Y,Derrick Rose,derrick rose
1628476,"Walton Jr., Derrick",Derrick Walton Jr.,FALSE,2017,2017,derrick_walton jr.,0,,,,,Y,Derrick Walton Jr.,derrick walton jr.
1628401,"White, Derrick",Derrick White,FALSE,2017,2018,derrick_white,0,,,,,Y,Derrick White,derrick white
202682,"Williams, Derrick",Derrick Williams,TRUE,2011,2017,derrick_williams,1610612752,New York,Knicks,NYK,knicks,Y,Derrick Williams,derrick williams
2583,"Zimmerman, Derrick",Derrick Zimmerman,FALSE,2005,2005,derrick_zimmerman,0,,,,,Y,Derrick Zimmerman,derrick zimmerman
2205,"Diop, DeSagana",DeSagana Diop,FALSE,2001,2012,desagana_diop,0,,,,,Y,DeSagana Diop,desagana diop
2052,"Stevenson, DeShawn",DeShawn Stevenson,FALSE,2000,2012,deshawn_stevenson,0,,,,,Y,DeShawn Stevenson,deshawn stevenson
2824,"Farmer, Desmon",Desmon Farmer,FALSE,2006,2008,desmon_farmer,0,,,,,Y,Desmon Farmer,desmon farmer
2724,"Ferguson, Desmond",Desmond Ferguson,FALSE,2003,2003,desmond_ferguson,0,,,,,Y,Desmond Ferguson,desmond ferguson
2046,"Mason, Desmond",Desmond Mason,FALSE,2000,2009,desmond_mason,0,,,,,Y,Desmond Mason,desmond mason
2667,"Penigar, Desmond",Desmond Penigar,FALSE,2003,2003,desmond_penigar,0,,,,,Y,Desmond Penigar,desmond penigar
96,"Schrempf, Detlef",Detlef Schrempf,FALSE,1985,2000,detlef_schrempf,0,,,,,Y,Detlef Schrempf,detlef schrempf
1629152,"Akoon-Purcell, DeVaughn",DeVaughn Akoon-Purcell,FALSE,2018,2018,devaughn_akoon-purcell,0,,,,,Y,DeVaughn Akoon-Purcell,devaughn akoon-purcell
1904,"George, Devean",Devean George,FALSE,1999,2009,devean_george,0,,,,,Y,Devean George,devean george
1626164,"Booker, Devin",Devin Booker,TRUE,2015,2018,devin_booker,1610612756,Phoenix,Suns,PHX,suns,Y,Devin Booker,devin booker
2484,"Brown, Devin",Devin Brown,FALSE,2002,2009,devin_brown,0,,,,,Y,Devin Brown,devin brown
202365,"Ebanks, Devin",Devin Ebanks,FALSE,2010,2012,devin_ebanks,0,,,,,Y,Devin Ebanks,devin ebanks
1070,"Gray, Devin",Devin Gray,FALSE,1996,1999,devin_gray,0,,,,,Y,Devin Gray,devin gray
101209,"Green, Devin",Devin Green,FALSE,2005,2005,devin_green,0,,,,,Y,Devin Green,devin green
2734,"Harris, Devin",Devin Harris,TRUE,2004,2018,devin_harris,1610612742,Dallas,Mavericks,DAL,mavericks,Y,Devin Harris,devin harris
1628421,"Robinson, Devin",Devin Robinson,FALSE,2017,2018,devin_robinson,0,,,,,Y,Devin Robinson,devin robinson
1628984,"Graham, Devonte'",Devonte' Graham,FALSE,2018,2018,devonte_graham,0,,,,,Y,Devonte' Graham,devonte' graham
203906,"Marble, Devyn",Devyn Marble,TRUE,2014,2015,devyn_marble,1610612753,Orlando,Magic,ORL,magic,Y,Devyn Marble,devyn marble
203473,"Dedmon, Dewayne",Dewayne Dedmon,TRUE,2013,2018,dewayne_dedmon,1610612753,Orlando,Magic,ORL,magic,Y,Dewayne Dedmon,dewayne dedmon
1121,"Boney, Dexter",Dexter Boney,FALSE,1996,1996,dexter_boney,0,,,,,Y,Dexter Boney,dexter boney
202354,"Pittman, Dexter",Dexter Pittman,FALSE,2010,2013,dexter_pittman,0,,,,,Y,Dexter Pittman,dexter pittman
1627738,"Davis, Deyonta",Deyonta Davis,FALSE,2016,2018,deyonta_davis,0,,,,,Y,Deyonta Davis,deyonta davis
202067,"Simpson, Diamon",Diamon Simpson,FALSE,2011,2011,diamon_simpson,0,,,,,N,Diamon Simpson,diamon simpson
1627754,"Stone, Diamond",Diamond Stone,FALSE,2016,2016,diamond_stone,0,,,,,Y,Diamond Stone,diamond stone
203197,"Garrett, Diante",Diante Garrett,FALSE,2012,2013,diante_garrett,0,,,,,Y,Diante Garrett,diante garrett
54,"Simpkins, Dickey",Dickey Simpkins,FALSE,1994,2001,dickey_simpkins,0,,,,,Y,Dickey Simpkins,dickey simpkins
101159,"Thompson, Dijon",Dijon Thompson,FALSE,2005,2006,dijon_thompson,0,,,,,Y,Dijon Thompson,dijon thompson
87,"Mutombo, Dikembe",Dikembe Mutombo,FALSE,1991,2008,dikembe_mutombo,0,,,,,Y,Dikembe Mutombo,dikembe mutombo
1628415,"Brooks, Dillon",Dillon Brooks,FALSE,2017,2018,dillon_brooks,0,,,,,Y,Dillon Brooks,dillon brooks
129,"Radja, Dino",Dino Radja,FALSE,1993,1996,dino_radja,0,,,,,Y,Dino Radja,dino radja
1901,"Glover, Dion",Dion Glover,FALSE,1999,2004,dion_glover,0,,,,,Y,Dion Glover,dion glover
203079,"Waiters, Dion",Dion Waiters,TRUE,2012,2018,dion_waiters,1610612760,Oklahoma City,Thunder,OKC,thunder,Y,Dion Waiters,dion waiters
202091,"Christmas, Dionte",Dionte Christmas,FALSE,2013,2013,dionte_christmas,0,,,,,Y,Dionte Christmas,dionte christmas
1717,"Nowitzki, Dirk",Dirk Nowitzki,TRUE,1998,2018,dirk_nowitzki,1610612742,Dallas,Mavericks,DAL,mavericks,Y,Dirk Nowitzki,dirk nowitzki
2788,"Mbenga, DJ",DJ Mbenga,FALSE,2004,2010,dj_mbenga,0,,,,,Y,DJ Mbenga,dj mbenga
203474,"Stephens, DJ",DJ Stephens,FALSE,2013,2018,dj_stephens,0,,,,,Y,DJ Stephens,dj stephens
201199,"Strawberry, DJ",DJ Strawberry,FALSE,2007,2007,dj_strawberry,0,,,,,Y,DJ Strawberry,dj strawberry
201591,"White, DJ",DJ White,FALSE,2008,2013,dj_white,0,,,,,Y,DJ White,dj white
1627734,"Sabonis, Domantas",Domantas Sabonis,FALSE,2016,2018,domantas_sabonis,0,,,,,Y,Domantas Sabonis,domantas sabonis
201187,"McGuire, Dominic",Dominic McGuire,FALSE,2007,2012,dominic_mcguire,0,,,,,Y,Dominic McGuire,dominic mcguire
202346,"Jones, Dominique",Dominique Jones,FALSE,2010,2012,dominique_jones,0,,,,,Y,Dominique Jones,dominique jones
1122,"Wilkins, Dominique",Dominique Wilkins,FALSE,1982,1998,dominique_wilkins,0,,,,,Y,Dominique Wilkins,dominique wilkins
931,"MacLean, Don",Don MacLean,FALSE,1992,2000,don_maclean,0,,,,,Y,Don MacLean,don maclean
690,"Reid, Don",Don Reid,FALSE,1995,2002,don_reid,0,,,,,Y,Don Reid,don reid
140,"Royal, Donald",Donald Royal,FALSE,1989,1997,donald_royal,0,,,,,Y,Donald Royal,donald royal
202388,"Sloan, Donald",Donald Sloan,TRUE,2011,2015,donald_sloan,1610612751,Brooklyn,Nets,BKN,nets,Y,Donald Sloan,donald sloan
1126,"Whiteside, Donald",Donald Whiteside,FALSE,1996,1997,donald_whiteside,0,,,,,Y,Donald Whiteside,donald whiteside
202700,"Motiejunas, Donatas",Donatas Motiejunas,TRUE,2012,2016,donatas_motiejunas,1610612745,Houston,Rockets,HOU,rockets,Y,Donatas Motiejunas,donatas motiejunas
101182,"Taylor, Donell",Donell Taylor,FALSE,2005,2006,donell_taylor,0,,,,,Y,Donell Taylor,donell taylor
2051,"Harvey, Donnell",Donnell Harvey,FALSE,2000,2004,donnell_harvey,0,,,,,Y,Donnell Harvey,donnell harvey
671,"Boyce, Donnie",Donnie Boyce,FALSE,1995,1996,donnie_boyce,0,,,,,Y,Donnie Boyce,donnie boyce
681,"Marshall, Donny",Donny Marshall,FALSE,1995,2002,donny_marshall,0,,,,,Y,Donny Marshall,donny marshall
1628378,"Mitchell, Donovan",Donovan Mitchell,FALSE,2017,2018,donovan_mitchell,0,,,,,Y,Donovan Mitchell,donovan mitchell
2764,"Smith, Donta",Donta Smith,FALSE,2004,2005,donta_smith,0,,,,,Y,Donta Smith,donta smith
963,"Jones, Dontae'",Dontae' Jones,FALSE,1997,1997,dontae'_jones,0,,,,,Y,Dontae' Jones,dontae' jones
1628978,"DiVincenzo, Donte",Donte DiVincenzo,FALSE,2018,2018,donte_divincenzo,0,,,,,Y,Donte DiVincenzo,donte divincenzo
1629055,"Grantham, Donte",Donte Grantham,FALSE,2018,2018,donte_grantham,0,,,,,Y,Donte Grantham,donte grantham
201590,"Greene, Donte",Donte Greene,FALSE,2008,2012,donte_greene,0,,,,,Y,Donte Greene,donte greene
200971,"Jefferson, Dontell",Dontell Jefferson,FALSE,2008,2008,dontell_jefferson,0,,,,,Y,Dontell Jefferson,dontell jefferson
112,"Wingfield, Dontonio",Dontonio Wingfield,FALSE,1994,1997,dontonio_wingfield,0,,,,,Y,Dontonio Wingfield,dontonio wingfield
923,"Marshall, Donyell",Donyell Marshall,FALSE,1994,2008,donyell_marshall,0,,,,,Y,Donyell Marshall,donyell marshall
2748,"Wright, Dorell",Dorell Wright,TRUE,2004,2015,dorell_wright,1610612748,Miami,Heat,MIA,heat,Y,Dorell Wright,dorell wright
1627827,"Finney-Smith, Dorian",Dorian Finney-Smith,FALSE,2016,2018,dorian_finney-smith,0,,,,,Y,Dorian Finney-Smith,dorian finney-smith
203117,"Lamb, Doron",Doron Lamb,FALSE,2012,2013,doron_lamb,0,,,,,Y,Doron Lamb,doron lamb
57,"Christie, Doug",Doug Christie,FALSE,1992,2006,doug_christie,0,,,,,Y,Doug Christie,doug christie
203926,"McDermott, Doug",Doug McDermott,TRUE,2014,2018,doug_mcdermott,1610612741,Chicago,Bulls,CHI,bulls,Y,Doug McDermott,doug mcdermott
77,"Overton, Doug",Doug Overton,FALSE,1992,2003,doug_overton,0,,,,,Y,Doug Overton,doug overton
28,"West, Doug",Doug West,FALSE,1989,2000,doug_west,0,,,,,Y,Doug West,doug west
1627733,"Bender, Dragan",Dragan Bender,FALSE,2016,2018,dragan_bender,0,,,,,Y,Dragan Bender,dragan bender
1434,"Tarlac, Dragan",Dragan Tarlac,FALSE,2000,2000,dragan_tarlac,0,,,,,Y,Dragan Tarlac,dragan tarlac
203110,"Green, Draymond",Draymond Green,TRUE,2012,2018,draymond_green,1610612744,Golden State,Warriors,GSW,warriors,Y,Draymond Green,draymond green
1003,"Barry, Drew",Drew Barry,FALSE,1997,1999,drew_barry,0,,,,,Y,Drew Barry,drew barry
1629234,"Eubanks, Drew",Drew Eubanks,FALSE,2018,2018,drew_eubanks,0,,,,,Y,Drew Eubanks,drew eubanks
2400,"Gooden, Drew",Drew Gooden,TRUE,2002,2015,drew_gooden,1610612764,Washington,Wizards,WAS,wizards,Y,Drew Gooden,drew gooden
204079,"Gordon, Drew",Drew Gordon,FALSE,2014,2014,drew_gordon,0,,,,,Y,Drew Gordon,drew gordon
190,"Causwell, Duane",Duane Causwell,FALSE,1990,2002,duane_causwell,0,,,,,Y,Duane Causwell,duane causwell
273,"Ferrell, Duane",Duane Ferrell,FALSE,1988,1998,duane_ferrell,0,,,,,Y,Duane Ferrell,duane ferrell
1626251,"Dukan, Duje",Duje Dukan,TRUE,2015,2015,duje_dukan,1610612758,Sacramento,Kings,SAC,kings,Y,Duje Dukan,duje dukan
1629130,"Robinson, Duncan",Duncan Robinson,FALSE,2018,2018,duncan_robinson,0,,,,,Y,Duncan Robinson,duncan robinson
1628407,"Bacon, Dwayne",Dwayne Bacon,FALSE,2017,2018,dwayne_bacon,0,,,,,Y,Dwayne Bacon,dwayne bacon
101204,"Jones, Dwayne",Dwayne Jones,FALSE,2005,2012,dwayne_jones,0,,,,,Y,Dwayne Jones,dwayne jones
368,"Schintzius, Dwayne",Dwayne Schintzius,FALSE,1990,1998,dwayne_schintzius,0,,,,,Y,Dwayne Schintzius,dwayne schintzius
202779,"Buycks, Dwight",Dwight Buycks,FALSE,2013,2017,dwight_buycks,0,,,,,Y,Dwight Buycks,dwight buycks
2730,"Howard, Dwight",Dwight Howard,TRUE,2004,2018,dwight_howard,1610612745,Houston,Rockets,HOU,rockets,Y,Dwight Howard,dwight howard
203939,"Powell, Dwight",Dwight Powell,TRUE,2014,2018,dwight_powell,1610612742,Dallas,Mavericks,DAL,mavericks,Y,Dwight Powell,dwight powell
2548,"Wade, Dwyane",Dwyane Wade,TRUE,2003,2018,dwyane_wade,1610612748,Miami,Heat,MIA,heat,Y,Dwyane Wade,dwyane wade
1629058,"Musa, Dzanan",Dzanan Musa,FALSE,2018,2018,dzanan_musa,0,,,,,Y,Dzanan Musa,dzanan musa
202734,"Moore, E'Twaun",E'Twaun Moore,TRUE,2011,2018,e'twaun_moore,1610612741,Chicago,Bulls,CHI,bulls,Y,E'Twaun Moore,e'twaun moore
2853,"Barron, Earl",Earl Barron,FALSE,2005,2014,earl_barron,0,,,,,Y,Earl Barron,earl barron
1863,"Boykins, Earl",Earl Boykins,FALSE,1998,2011,earl_boykins,0,,,,,Y,Earl Boykins,earl boykins
201947,"Clark, Earl",Earl Clark,FALSE,2009,2014,earl_clark,0,,,,,Y,Earl Clark,earl clark
940,"Cureton, Earl",Earl Cureton,FALSE,1980,1996,earl_cureton,0,,,,,Y,Earl Cureton,earl cureton
2248,"Watson, Earl",Earl Watson,FALSE,2001,2013,earl_watson,0,,,,,Y,Earl Watson,earl watson
202334,"Davis, Ed",Ed Davis,TRUE,2010,2018,ed_davis,1610612757,Portland,Trail Blazers,POR,blazers,Y,Ed Davis,ed davis
1516,"Gray, Ed",Ed Gray,FALSE,1997,1998,ed_gray,0,,,,,Y,Ed Gray,ed gray
709,"O'Bannon, Ed",Ed O'Bannon,FALSE,1995,1996,ed_o'bannon,0,,,,,Y,Ed O'Bannon,ed o'bannon
291,"Pinckney, Ed",Ed Pinckney,FALSE,1985,1996,ed_pinckney,0,,,,,Y,Ed Pinckney,ed pinckney
1055,"Stokes, Ed",Ed Stokes,FALSE,1997,1997,ed_stokes,0,,,,,Y,Ed Stokes,ed stokes
101188,"Basden, Eddie",Eddie Basden,FALSE,2005,2005,eddie_basden,0,,,,,Y,Eddie Basden,eddie basden
2109,"Gill, Eddie",Eddie Gill,FALSE,2000,2008,eddie_gill,0,,,,,Y,Eddie Gill,eddie gill
2204,"Griffin, Eddie",Eddie Griffin,FALSE,2001,2006,eddie_griffin,0,,,,,Y,Eddie Griffin,eddie griffin
2067,"House, Eddie",Eddie House,FALSE,2000,2010,eddie_house,0,,,,,Y,Eddie House,eddie house
698,"Johnson, Eddie",Eddie Johnson,FALSE,1981,1998,eddie_johnson,0,,,,,Y,Eddie Johnson,eddie johnson
224,"Jones, Eddie",Eddie Jones,FALSE,1994,2007,eddie_jones,0,,,,,Y,Eddie Jones,eddie jones
1944,"Robinson, Eddie",Eddie Robinson,FALSE,1999,2003,eddie_robinson,0,,,,,Y,Eddie Robinson,eddie robinson
2201,"Curry, Eddy",Eddy Curry,FALSE,2001,2012,eddy_curry,0,,,,,Y,Eddy Curry,eddy curry
1628410,"Sumner, Edmond",Edmond Sumner,FALSE,2017,2018,edmond_sumner,0,,,,,Y,Edmond Sumner,edmond sumner
2059,"Najera, Eduardo",Eduardo Najera,FALSE,2000,2011,eduardo_najera,0,,,,,Y,Eduardo Najera,eduardo najera
202775,"Ubiles, Edwin",Edwin Ubiles,FALSE,2011,2011,edwin_ubiles,0,,,,,Y,Edwin Ubiles,edwin ubiles
204002,"Tavares, Edy",Edy Tavares,TRUE,2015,2016,edy_tavares,1610612737,Atlanta,Hawks,ATL,hawks,Y,Edy Tavares,edy tavares
981,"Rentzias, Efthimios",Efthimios Rentzias,FALSE,2002,2002,efthimios_rentzias,0,,,,,Y,Efthimios Rentzias,efthimios rentzias
202327,"Udoh, Ekpe",Ekpe Udoh,FALSE,2010,2018,ekpe_udoh,0,,,,,Y,Ekpe Udoh,ekpe udoh
922,"Campbell, Elden",Elden Campbell,FALSE,1990,2004,elden_campbell,0,,,,,Y,Elden Campbell,elden campbell
695,"Recasner, Eldridge",Eldridge Recasner,FALSE,1994,2001,eldridge_recasner,0,,,,,Y,Eldridge Recasner,eldridge recasner
203901,"Payton, Elfrid",Elfrid Payton,TRUE,2014,2018,elfrid_payton,1610612753,Orlando,Magic,ORL,magic,Y,Elfrid Payton,elfrid payton
203548,"Harris, Elias",Elias Harris,FALSE,2013,2013,elias_harris,0,,,,,Y,Elias Harris,elias harris
1629059,"Okobo, Elie",Elie Okobo,FALSE,2018,2018,elie_okobo,0,,,,,Y,Elie Okobo,elie okobo
202407,"Millsap, Elijah",Elijah Millsap,FALSE,2014,2016,elijah_millsap,0,,,,,Y,Elijah Millsap,elijah millsap
386,"Perry, Elliot",Elliot Perry,FALSE,1991,2001,elliot_perry,0,,,,,Y,Elliot Perry,elliot perry
202343,"Williams, Elliot",Elliot Williams,FALSE,2010,2015,elliot_williams,0,,,,,Y,Elliot Williams,elliot williams
1120,"Bennett, Elmer",Elmer Bennett,FALSE,1994,1996,elmer_bennett,0,,,,,Y,Elmer Bennett,elmer bennett
771,"Spencer, Elmore",Elmore Spencer,FALSE,1992,1996,elmore_spencer,0,,,,,Y,Elmore Spencer,elmore spencer
1882,"Brand, Elton",Elton Brand,TRUE,1999,2015,elton_brand,1610612755,Philadelphia,76ers,PHI,sixers,Y,Elton Brand,elton brand
1023,"Davis, Emanual",Emanual Davis,FALSE,1996,2002,emanual_davis,0,,,,,Y,Emanual Davis,emanual davis
1629150,"Terry, Emanuel",Emanuel Terry,FALSE,2018,2018,emanuel_terry,0,,,,,Y,Emanuel Terry,emanuel terry
2731,"Okafor, Emeka",Emeka Okafor,FALSE,2004,2017,emeka_okafor,0,,,,,Y,Emeka Okafor,emeka okafor
1626144,"Mudiay, Emmanuel",Emmanuel Mudiay,TRUE,2015,2018,emmanuel_mudiay,1610612743,Denver,Nuggets,DEN,nuggets,Y,Emmanuel Mudiay,emmanuel mudiay
202683,"Kanter, Enes",Enes Kanter,TRUE,2011,2018,enes_kanter,1610612760,Oklahoma City,Thunder,OKC,thunder,Y,Enes Kanter,enes kanter
941,"Whatley, Ennis",Ennis Whatley,FALSE,1983,1996,ennis_whatley,0,,,,,Y,Ennis Whatley,ennis whatley
202339,"Bledsoe, Eric",Eric Bledsoe,TRUE,2010,2018,eric_bledsoe,1610612756,Phoenix,Suns,PHX,suns,Y,Eric Bledsoe,eric bledsoe
201286,"Dawson, Eric",Eric Dawson,FALSE,2011,2011,eric_dawson,0,,,,,Y,Eric Dawson,eric dawson
201569,"Gordon, Eric",Eric Gordon,TRUE,2008,2018,eric_gordon,1610612740,New Orleans,Pelicans,NOP,pelicans,Y,Eric Gordon,eric gordon
287,"Leckner, Eric",Eric Leckner,FALSE,1988,1996,eric_leckner,0,,,,,Y,Eric Leckner,eric leckner
201953,"Maynor, Eric",Eric Maynor,FALSE,2009,2013,eric_maynor,0,,,,,Y,Eric Maynor,eric maynor
211,"Mobley, Eric",Eric Mobley,FALSE,1994,1996,eric_mobley,0,,,,,Y,Eric Mobley,eric mobley
376,"Montross, Eric",Eric Montross,FALSE,1994,2002,eric_montross,0,,,,,Y,Eric Montross,eric montross
203961,"Moreland, Eric",Eric Moreland,TRUE,2014,2018,eric_moreland,1610612758,Sacramento,Kings,SAC,kings,Y,Eric Moreland,eric moreland
